Compound_CID,Name,SMILES
14460484,"N-(2,6-difluorophenyl)-15-oxo-8-thia-1-azatetracyclo[7.6.1.02,7.013,16]hexadeca-2,4,6,9,11,13(16)-hexaene-14-carboxamide",CS(=O)CCNCC1=CC2=C(S1)SC(=C2)S(=O)(=O)N
17931405,"N-(4-fluorophenyl)-15-oxo-1-azatetracyclo[7.6.1.02,7.013,16]hexadeca-2,4,6,9(16),10,12-hexaene-14-carboxamide",C1C(CN1)C(=O)N
14570090,"N-(2,6-difluorophenyl)-15-oxo-1-azatetracyclo[7.6.1.02,7.013,16]hexadeca-2,4,6,9(16),10,12-hexaene-14-carboxamide",C1=CC=C(C=C1)C2=C(C=C(C=C2)C(=O)NCCCCC3=CN=CC=C3)C4=CC=CC=C4
14570094,"N-(1H-imidazol-2-yl)-15-oxo-1-azatetracyclo[7.6.1.02,7.013,16]hexadeca-2,4,6,9(16),10,12-hexaene-14-carboxamide",COC1=CC=C(C=C1)C2=C(C=C(C=C2)C(=O)NCCCCC3=CN=CC=C3)C4=CC=C(C=C4)OC
14570098,"N-(2,4-difluorophenyl)-16-oxo-1-azatetracyclo[8.6.1.02,7.014,17]heptadeca-2,4,6,10(17),11,13-hexaene-15-carboxamide",COC1=C(C=C(C=C1)C2=C(C=C(C=C2)C(=O)NCCCCC3=CN=CC=C3)Br)OC
14570110,"N-(4,5-dimethyl-1,3-thiazol-2-yl)-16-oxo-1-azatetracyclo[8.6.1.02,7.014,17]heptadeca-2,4,6,10(17),11,13-hexaene-15-carboxamide",CCCCC1=C(C=CC(=C1)C(=O)NCCCCC2=CN=CC=C2)C3=CC(=C(C=C3)OC)OC
14485410,"5-({[2-(Methanesulfinyl)ethyl]amino}methyl)thieno[2,3-b]thiophene-2-sulfonamide",CC(CCCCC(=O)NC1=CC=C(C=C1)C(F)(F)F)NCC(COC2=CC=C(C=C2)NC(=O)C)O
14485414,Azetidine-3-carboxamide,C[C@@H](CCCCC(=O)NC1=CC=C(C=C1)C(F)(F)F)NC[C@@H](COC2=CC=C(C=C2)NC(=O)C)O
14485418,"3,4-Diphenyl-N-[4-(3-pyridinyl)butyl]benzamide",C[C@@H](CCCCC(=O)NC1=CC=C(C=C1)C(F)(F)F)NC[C@H](COC2=CC=C(C=C2)NC(=O)C)O
14485430,"3,4-bis(4-methoxyphenyl)-N-(4-pyridin-3-ylbutyl)benzamide",C[C@H](CCCCC(=O)NC1=CC=C(C=C1)C(F)(F)F)NC[C@@H](COC2=CC=CC3=CC=CC=C32)O
14485434,"3-bromo-4-(3,4-dimethoxyphenyl)-N-(4-pyridin-3-ylbutyl)benzamide",C[C@@H](CCCCC(=O)NC1=CC=C(C=C1)C(F)(F)F)NC[C@H](COC2=CC=CC3=CC=CC=C32)O
130366238,"3-butyl-4-(3,4-dimethoxyphenyl)-N-(4-pyridin-3-ylbutyl)benzamide",CC1=NN(N=N1)C2=CC(=C(C=C2)S(=O)(=O)[C@@H]3C[C@H](N(C3)C(=O)C4(CC4)C(F)(F)F)C(=O)NC5(CC5)C#N)C(F)(F)F
130366338,6-[3-(4-Acetylaminophenoxy)-2-hydroxypropylamino]-N-(4-trifluoromethylphenyl)heptanamide,C1CC1(C#N)NC(=O)[C@@H]2C[C@H](CN2C(=O)C3(CC3)C(F)(F)F)S(=O)(=O)C4=C(C=C(C=C4)N5C=CN=N5)C(F)(F)F
130366362,(6S)-6-[[(2S)-3-(4-acetamidophenoxy)-2-hydroxypropyl]amino]-N-[4-(trifluoromethyl)phenyl]heptanamide,CC1=NN(C(=N1)C)C2=CC(=C(C=C2)S(=O)(=O)[C@@H]3C[C@H](N(C3)C(=O)C4(CC4)C(F)(F)F)C(=O)NC5(CC5)C#N)C(F)(F)F
14485412,(6S)-6-[[(2R)-3-(4-acetamidophenoxy)-2-hydroxypropyl]amino]-N-[4-(trifluoromethyl)phenyl]heptanamide,C[C@H](CCCCC(=O)NC1=CC=C(C=C1)C(F)(F)F)NC[C@@H](COC2=CC=C(C=C2)NC(=O)C)O
14485416,(6R)-6-[[(2S)-2-hydroxy-3-naphthalen-1-yloxypropyl]amino]-N-[4-(trifluoromethyl)phenyl]heptanamide,C[C@H](CCCCC(=O)NC1=CC=C(C=C1)C(F)(F)F)NC[C@H](COC2=CC=C(C=C2)NC(=O)C)O
14485428,(6S)-6-[[(2R)-2-hydroxy-3-naphthalen-1-yloxypropyl]amino]-N-[4-(trifluoromethyl)phenyl]heptanamide,CC(CCCCC(=O)NC1=CC=C(C=C1)C(F)(F)F)NCC(COC2=CC=CC3=CC=CC=C32)O
14485432,"US10689339, Example 57",C[C@@H](CCCCC(=O)NC1=CC=C(C=C1)C(F)(F)F)NC[C@@H](COC2=CC=CC3=CC=CC=C32)O
14485436,"US10689339, Example 54",C[C@H](CCCCC(=O)NC1=CC=C(C=C1)C(F)(F)F)NC[C@H](COC2=CC=CC3=CC=CC=C32)O
14547299,"US10689339, Example 27",CC1=NC=C(C=C1)CCCC(C)NC(=O)/C=C/C=C(C2=CC=C(C=C2)OC)C3=CC=C(C=C3)OC
14444335,(6R)-6-[[(2S)-3-(4-acetamidophenoxy)-2-hydroxypropyl]amino]-N-[4-(trifluoromethyl)phenyl]heptanamide,C1C[C@@H](C(=O)N[C@H](C(=O)N[C@@H](CC(=O)NC1)C(=O)N)CC2=CC=CC=C2)NC(=O)[C@H](CC3=CC=C(C=C3)O)N
17999212,(6R)-6-[[(2R)-3-(4-acetamidophenoxy)-2-hydroxypropyl]amino]-N-[4-(trifluoromethyl)phenyl]heptanamide,CN(C)CCNS(=O)(=O)C1=CC=CC=N1
14347330,6-[3-(1-Naphthalenyloxy)-2-hydroxypropylamino]-N-(4-trifluoromethylphenyl)heptanamide,C1=CC(=CC(=C1)F)C(=C/C=C/C(=O)NCCCCC2=CN=CC=C2)C3=CC(=CC=C3)F
14347334,(6S)-6-[[(2S)-2-hydroxy-3-naphthalen-1-yloxypropyl]amino]-N-[4-(trifluoromethyl)phenyl]heptanamide,COC1=CC=CC(=C1)C(=C/C=C/C(=O)NCCCCC2=CN=CC=C2)C3=CC(=CC=C3)OC
14347338,(6R)-6-[[(2R)-2-hydroxy-3-naphthalen-1-yloxypropyl]amino]-N-[4-(trifluoromethyl)phenyl]heptanamide,CC(C)(CCCC1=CN=CC=C1)NC(=O)/C=C/C=C(C2=CC=C(C=C2)OC)C3=CC=C(C=C3)OC
14347358,"(2E)-5,5-bis(4-methoxyphenyl)-N-[5-(6-methyl-3-pyridinyl)pentan-2-yl]penta-2,4-dienamide",C[C@@H](CCCC1=CN=CC=C1)NC(=O)/C=C/C=C(C2=CC=C(C=C2)OC)C3=CC=C(C=C3)OC
14347370,H-Tyr-Orn(1)-Phe-Asp(1)-NH2,CC1=CC=C(C=C1)C(=C/C=C/C(=O)NCCCCC2=CN=CC=C2)C3=CC=C(C=C3)C
8032386,N-[2-(Dimethylamino)ethyl]-2-pyridinesulfonamide,CN(CC1=CC(=O)NC2=CC=CC=C21)C(=O)C3=CC=C(O3)C4=CC=C(C=C4)F
8032650,"(E)-5,5-bis(3-fluorophenyl)-N-[4-(3-pyridinyl)butyl]-2,4-pentadienamide",CN(CC1=CC(=O)NC2=CC=CC=C21)C(=O)C3=CC=C(O3)C4=CC=C(C=C4)Cl
8033486,"(E)-5,5-bis (3-methoxyphenyl)-N-[4-(3-pyridinyl)butyl]-2,4-pentadienamide",COC1=CC=C(C=C1)C2=NOC(=C2)CNC(=O)C3=CC=C(C=C3)OC(F)(F)F
8035470,"(E)-5,5-bis(4-methoxyphenyl)-N-[1,1-dimethyl-4-(3-pyridinyl)butyl]-2,4-pentadienamide",CC1=C(C=C(C=C1)NC(=O)CN2C3=CC=CC=C3C(=O)N(C2=O)C4CCCCC4)C
14496532,"(2E)-5,5-bis(4-methoxyphenyl)-N-[(2S)-5-pyridin-3-ylpentan-2-yl]penta-2,4-dienamide",CN(C)CCCNC(=O)C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
17947125,"(E)-5,5-bis(4-methylphenyl)-N-[4-(3-pyridinyl)butyl]-2,4-pentadienamide",C1=CC2=C(C(=C1)C(=S)N)NC=C2
14601402,5-(4-fluorophenyl)-N-[(2-hydroxyquinolin-4-yl)methyl]-N-methylfuran-2-carboxamide,CC(C)CNCC1=CC2=C(S1)C=C(S2)S(=O)(=O)N
14601406,5-(4-chlorophenyl)-N-((2-hydroxyquinolin-4-yl)methyl)-N-methylfuran-2-carboxamide,COCCNCC1=CC2=C(S1)C=C(S2)S(=O)(=O)N
14570087,"N-{[3-(4-methoxyphenyl)-1,2-oxazol-5-yl]methyl}-4-(trifluoromethoxy)benzamide",COC1=C(C=C(C=C1)C2=CC=C(C=C2)C(=O)NCCCCC3=CN=CC=C3)OC
14570095,"2-(3-cyclohexyl-2,4-dioxo-3,4-dihydroquinazolin-1(2H)-yl)-N-(3,4-dimethylphenyl)acetamide",COC1=C(C=C(C=C1)C2=C(C=C(C=C2)C(=O)NCCCCC3=CN=CC=C3)[N+](=O)[O-])OC
14570107,Perfluorodecane amido amine,C[C@H](CCCC1=CN=CC=C1)NC(=O)C2=CC(=C(C=C2)C3=CC(=C(C=C3)OC)OC)CC=C
14570115,1H-Indole-7-carbothioamide,C[C@H](CCCC1=CN=CC=C1)NC(=S)C2=CC=C(C=C2)C3=CC(=C(C=C3)OC)OC
17960363,"5-Isobutylaminomethylthieno[3,2-b]thiophene-2-sulfonamide",C1CCC(CC1)N2C(=C(C=N2)C(=O)N)N
8070309,"5-[[(2-Methoxyethyl)amino]methyl]thieno[3,2-b]thiophene-2-sulfonamide",C1=CC=C(C(=C1)C(F)(F)F)NC(=O)CCN2C3=C(C=CC(=C3)Cl)OC2=O
17866854,"4-(3,4-dimethoxyphenyl)-N-(4-pyridin-3-ylbutyl)benzamide",C1=C(SC=C1Br)S(=O)(=O)N
8072153,"4-(3,4-dimethoxyphenyl)-3-nitro-N-(4-pyridin-3-ylbutyl)benzamide",CC1=CC(=CC=C1)OCC2=C(C=CO2)C(=O)NC3=CC(=CC=C3)N4C=NN=N4
71209668,"(R)-3',4'-dimethoxy-2-(2-propenyl)-N-[1-methyl-4-(3-pyridinyl)butyl][1,1'-biphenyl]-4-carboxamide",CC(=O)C1=CN=C(C=C1)NS(=O)(=O)C2=CC3=C(C=C2)OCCO3
14762868,"4-(3,4-dimethoxyphenyl)-N-[(2R)-5-pyridin-3-ylpentan-2-yl]benzenecarbothioamide",CN1C2CCCC1CC(C2)N(C)C(=O)N3C4=CC=CC=C4NC3=O
14762872,5-Amino-1-cyclohexyl-1H-pyrazole-4-carboxamide,CN1C2CCC1CC(C2)NC(=O)N3C4=CC=CC=C4N(C3=O)C
14762916,3-(5-chloro-2-oxobenzo[d]oxazol-3(2H)-yl)-N-(2-(trifluoromethyl)phenyl)propanamide,CCN1CCC[C@H]1CNC(=O)C2=C3C(=CC(=C2)Br)OCCO3
14502098,4-Bromothiophene-2-sulfonamide,C1CCOC2=C(C1)C=C(C=C2C(=O)NC3CCN4CCCC3C4)Cl
21187462,2-[(3-methylphenoxy)methyl]-N-[3-(1H-tetrazol-1-yl)phenyl]furan-3-carboxamide,CC1(CCNCC1)C(=O)N
24283183,"N-(5-Acetylpyridin-2-yl)-2,3-dihydro-1,4-benzodioxine-6-sulfonamide",COC1=CC=C(C2=CC=CC=C21)S(=O)(=O)NCCO
14615426,N-methyl-N-(9-methyl-9-azabicyclo[3.3.1]nonan-3-yl)-2-oxo-3H-benzimidazole-1-carboxamide,C1CN(CCC1C(=O)N)CCCCl
14623234,3-methyl-N-(8-methyl-8-azabicyclo[3.2.1]octan-3-yl)-2-oxobenzimidazole-1-carboxamide,C1CNCCC1CNS(=O)(=O)C2=CC=CC3=C2C=CN=C3
14783929,"7-bromo-N-[[(2S)-1-ethylpyrrolidin-2-yl]methyl]-2,3-dihydro-1,4-benzodioxine-5-carboxamide",CC1=CN=C(S1)NC(=O)C2C3=CC=CC4=C3N(C2=O)C5=C(C4)C=C(C=C5)F
14783937,"N-(1-azabicyclo[3.3.1]nonan-4-yl)-7-chloro-2,3,4,5-tetrahydro-1-benzoxepine-9-carboxamide",CC1=NSC(=C1)NC(=O)C2C3=CC(=CC4=C3N(C2=O)CCC4)F
14783941,4-Methylpiperidine-4-carboxamide,COC1=CC2=C3C(=C1)C(C(=O)N3CCC2)C(=O)NC4=C(C=CC(=C4)F)F
21282597,(2-Hydroxyethyl)[(4-methoxynaphthyl)sulfonyl]amine,C1=CC(=CC(=C1)Cl)CN2C(=C(N=N2)C(=O)N)N
14787993,1-(3-Chloropropyl)piperidine-4-carboxamide,CCCC1=NC(=CN2C1=NN=C2C(CC3=CN=CC=C3)C(=O)NC(CC4CCCCC4)C(CC(C(C)C)C(=O)NCCN)O)C5=CN=CC=C5
14787997,N-(piperidin-4-ylmethyl)isoquinoline-5-sulfonamide,CCCC1=NC(=CN2C1=NN=C2C(CC3=CN=CC=C3)C(=O)NC(CC4CCCCC4)C(CC(C(C)C)C(=O)NCCN5CCNCC5)O)C6=CN=CC=C6
14788001,"5-fluoro-N-(5-methyl-1,3-thiazol-2-yl)-15-oxo-1-azatetracyclo[7.6.1.02,7.013,16]hexadeca-2(7),3,5,9(16),10,12-hexaene-14-carboxamide",CCCC1=NC(=CN2C1=NN=C2C(CC3=CN=CC=C3)C(=O)NC(CC4CCCCC4)C(CC(C(C)C)C(=O)NCCCCO)O)C5=CN=CC=C5
14788005,"6-fluoro-N-(3-methyl-1,2-thiazol-5-yl)-2-oxo-1-azatricyclo[6.3.1.04,12]dodeca-4,6,8(12)-triene-3-carboxamide",CCCC1=NC(=CN2C1=NN=C2C(CC3=CN=CC=C3)C(=O)NC(CC4CCCCC4)C(CC(C(C)C)C(=O)N(C)CCN(C)C)O)C5=CN=CC=C5
18004820,"N-(2,5-difluorophenyl)-6-methoxy-2-oxo-1-azatricyclo[6.3.1.04,12]dodeca-4,6,8(12)-triene-3-carboxamide",CCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3S(=O)(=O)NC4=C(C(=NO4)C)C)C(=O)N)Cl
21238301,"5-amino-1-(3-chlorobenzyl)-1H-1,2,3-triazole-4-carboxamide",C1=CC=C(C=C1)NS(=O)(=O)C2=CC3=C(C=C2)C4=C(C3=NNC(=O)N)C=C(C=C4)S(=O)(=O)NC5=CC=CC=C5
20977711,"N-(2-aminoethyl)-6-cyclohexyl-4-hydroxy-2-propan-2-yl-5-[[2-(8-propyl-6-pyridin-3-yl-[1,2,4]triazolo[4,3-a]pyrazin-3-yl)-3-pyridin-3-ylpropanoyl]amino]hexanamide",CC1=CC=CC=C1NNN=O
24819115,"6-cyclohexyl-4-hydroxy-N-(2-piperazin-1-ylethyl)-2-propan-2-yl-5-[[2-(8-propyl-6-pyridin-3-yl-[1,2,4]triazolo[4,3-a]pyrazin-3-yl)-3-pyridin-3-ylpropanoyl]amino]hexanamide",C1=CC2=C(C=C1C(=O)NCCO)NC(=C(C2=O)O)C3=CC(=C(C(=C3)Cl)N)Cl
21197430,"6-cyclohexyl-4-hydroxy-N-(4-hydroxybutyl)-2-propan-2-yl-5-[[2-(8-propyl-6-pyridin-3-yl-[1,2,4]triazolo[4,3-a]pyrazin-3-yl)-3-pyridin-3-ylpropanoyl]amino]hexanamide",COC1=C(C=C(C=C1)NC(=O)N)OC
21197450,"6-cyclohexyl-N-[2-(dimethylamino)ethyl]-4-hydroxy-N-methyl-2-propan-2-yl-5-[[2-(8-propyl-6-pyridin-3-yl-[1,2,4]triazolo[4,3-a]pyrazin-3-yl)-3-pyridin-3-ylpropanoyl]amino]hexanamide",CCCCC1=CC=C(C=C1)NC(=O)N
24821295,"5-Chloro-3-[[4-[2-[(3,4-dimethyl-1,2-oxazol-5-yl)sulfamoyl]phenyl]phenyl]methyl]-2-propylimidazole-4-carboxamide",CC(=O)N[C@H]1CSSC[C@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC1=O)CCC(=O)O)CC2=CNC=N2)CC3=CC4=CC=CC=C4C=C3)CCCNC(=N)N)CC5=CNC6=CC=CC=C65)C(=O)N7CCC[C@H]7C(=O)N8CCC[C@H]8C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(=O)O)C(=O)N
71105762,"[[2,7-Bis(phenylsulfamoyl)fluoren-9-ylidene]amino]urea",C1CC1COC2=C(C=CC(=N2)C(=O)NC3(CC3)C(F)(F)F)N4CC(C4)(F)F
17803426,p-Methyl isonitrosophenyl hydrazine,CCC(C)(C)NC(=O)C=C
24841542,"2-(4-amino-3,5-dichlorophenyl)-3-hydroxy-N-(2-hydroxyethyl)-4-oxo-1H-quinoline-7-carboxamide",C1C[C@@H](N(C1)C(=O)[C@H](CC2=CC=C(C=C2)O)N)C(=O)N[C@@H](CC3=CNC4=CC=CC=C43)C(=O)N[C@@H](CC5=CC=CC=C5)C(=O)N
24280187,"1-(3,4-Dimethoxyphenyl)urea",CC1=CC2=C(C=C1Cl)C(=CC(=O)O2)C3=C(C4=CC=CC=C4O3)NC(=O)C5CC5
24281179,1-(4-Butylphenyl)urea,CC(=O)N(C)C1=CC=C(C=C1)NC(=O)C2=C(OC3=C2C=C(C=C3)OC)C4=CC=CC=C4
21115185,"(3S)-3-[[(2S)-2-[[(2S)-1-[(2S)-1-[(4R,10S,13S,16R,19S,22S,25R)-25-acetamido-13-(3-carbamimidamidopropyl)-22-(2-carboxyethyl)-19-(1H-imidazol-4-ylmethyl)-10-(1H-indol-3-ylmethyl)-16-(naphthalen-2-ylmethyl)-6,9,12,15,18,21,24-heptaoxo-1,2-dithia-5,8,11,14,17,20,23-heptazacyclohexacosane-4-carbonyl]pyrrolidine-2-carbonyl]pyrrolidine-2-carbonyl]amino]-6-aminohexanoyl]amino]-4-amino-4-oxobutanoic acid",C1=CN=C(C=N1)NN=O.[K+]
21037649,"6-(cyclopropylmethoxy)-5-(3,3-difluoroazetidin-1-yl)-N-(1-(trifluoromethyl)cyclopropyl)picolinamide",C1CN(CCN1C2=C(C=CC=N2)Cl)C(=O)NC3=CC=C(C=C3)C(F)(F)F
24846290,N-(2-Methylbutan-2-yl)prop-2-enamide,COC1=NC=CN=C1[N-]S(=O)(=O)C2=CC=C(C=C2)N.[Na+]
21120493,H-Tyr-D-Pro-Trp-Phe-NH2,CC1=CC(=O)OC2=C1C=CC(=C2)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H]3CCCN3C(=O)[C@H](C(C)C)NC(=O)OC(C)(C)C
21120569,N-[2-(6-chloro-7-methyl-2-oxo-2H-chromen-4-yl)-1-benzofuran-3-yl]cyclopropanecarboxamide,C(CS)NN=O
24824847,5-Methoxy-N-[4-(N-methylacetamido)phenyl]-2-phenyl-1-benzofuran-3-carboxamide,C1=CC=C(C=C1)N2C(=NN=N2)C3=CN=C(N=C3C(F)(F)F)C4=CC=C(C=C4)C(=O)N
21115184,"Diazene, potassium salt",C1=CN=C(C=N1)NN=O.[Na+]
24809846,N-[4-(Trifluoromethyl)phenyl]-4-(3-chloro-2-pyridinyl)piperazine-1-carboxamide,C1CCC(CC1)NC(=O)N2CCN(CC2C(=O)NCC3=CN=CC=C3)C4C5=C(CCC6=C4N=CC(=C6)Br)C=C(C=C5)Cl
24937836,Sodium (4-aminophenyl)sulfonyl-(3-methoxypyrazin-2-yl)azanide,C1CNCCC1N2CC3=C(C2=O)C(=CC=C3)C(=O)N
71093749,Boc-Val-Pro-Arg-AMC,CS(=O)(=O)C1=CC=C(C=C1)C2=NC=C(C=N2)C(=O)N(C3CC3)C4CCNCC4
156580247,N-nitrosocysteamine,C=C.C1=CC(=NC(=C1)Cl)O.C1=CC(=NC(=C1)Cl)O.C1=CC(=NC(=C1)Cl)O.C1=CC(=NC(=C1)Cl)O.[NH2-].[Ru].[Ru+]
21036218,4-[5-(1-phenyl-1H-tetraazol-5-yl)-4-(trifluoromethyl)-2-pyrimidinyl]benzamide,C1=CC2=CC(=C(C=C2C(=C1)O)O)C(=O)NC3=CC(=CC=C3)O
24892741,"Pyrazineamine, sodium salt",C/C/1=C/2\[C@@]([C@@H](C(=N2)/C=C\3/C([C@@H](C(=N3)/C(=C\4/[C@]([C@H](C([N-]4)[C@]5([C@@]([C@@H](C1=N5)CCC(=O)N)(C)CC(=O)N)C)CC(=O)N)(C)CCC(=O)NCC(C)OP(=O)(O)O[C@@H]6[C@H](O[C@@H]([C@@H]6O)N7C=NC8=C7C=CC(=C8)O)CO)/C)CCC(=O)N)(C)C)CCC(=O)N)(C)CC(=O)N.[Co]
21041369,"4-(6-bromo-13-chloro-4-azatricyclo[9.4.0.03,8]pentadeca-1(11),3(8),4,6,12,14-hexaen-2-yl)-1-N-cyclohexyl-2-N-(pyridin-3-ylmethyl)piperazine-1,2-dicarboxamide",C1=CC=C(C=C1)CNS(=O)(=O)NC2=C(C(=NC=N2)Cl)C3=CC=C(C=C3)Br
24792291,"3-Oxo-2-Piperidin-4-Yl-2,3-Dihydro-1h-Isoindole-4-Carboxamide",CC1=CC(=CC=C1)C(=O)NC2CCN(CC2)C(=O)NC3=CC=C(C=C3)F
24792527,N-cyclopropyl-2-(4-(methylsulfonyl)phenyl)-N-(piperidin-4-yl)pyrimidine-5-carboxamide,C1=CC(=CC=C1CNC(=O)CN(C2=CC(=C(C=C2)F)Cl)C(=O)C3=CSN=N3)F
21037604,Diruthenium tetra(6-chloro-2-hydroxypyridinate)ammonia,CC(C)C1=CC=C(C=C1)NC(=O)N2CCN(CC2)C3=C(C=CC=N3)Br
43187305,"3,5-Dihydroxy-N-(3-hydroxyphenyl)naphthalene-2-carboxamide",CC1=CC(=NC=C1)NC(=O)C2CCCNC2
24849006,"cobalt;[(2R,3S,4R,5S)-4-hydroxy-5-(5-hydroxybenzimidazol-1-yl)-2-(hydroxymethyl)oxolan-3-yl] 1-[3-[(2R,3R,4Z,7S,9Z,12S,13S,14Z,17S,18S,19R)-2,13,18-tris(2-amino-2-oxoethyl)-7,12,17-tris(3-amino-3-oxopropyl)-3,5,8,8,13,15,18,19-octamethyl-2,7,12,17-tetrahydro-1H-corrin-21-id-3-yl]propanoylamino]propan-2-yl hydrogen phosphate",CCCCCCCC/C=C\CCCCCCCC(=O)N[C@@H](C)CO
21040150,N-[5-(4-Bromophenyl)-6-chloro-4-pyrimidinyl]-N'-(phenylmethyl)sulfamide,CCCCC(=O)NC1=CC=CC2=C1C(=O)N(C2=O)C3(CCC(=O)NC3=O)C
24797387,N-(4-fluorophenyl)-4-(m-toluoylamino)piperidine-1-carboxamide,CC(C)CCNC(=O)C1=CC2=C(C=C1)N(C(=N2)NC3=NNC4=C3C=C(C=C4)C5=CC=CC=C5OC(F)(F)F)C6CCC(CC6)O
24797819,N-(3-chloro-4-fluorophenyl)-N-[2-[(4-fluorophenyl)methylamino]-2-oxoethyl]-4-thiadiazolecarboxamide,C1CCC(CC1)C(=O)NC2=CC3=C(C=C2)C4=C(C3)C=C(C=C4)NC(=S)N
21045797,4-(3-bromopyridin-2-yl)-N-[4-(propan-2-yl)phenyl]piperazine-1-carboxamide,CC1=CC2=C(C=C1CC3=CC=C(O3)C(=O)NCC4CCCC(C4)CNC(=O)C(F)(F)F)C(CCC2(C)C)(C)C
21045817,N-(4-Methylpyridin-2-YL)piperidine-3-carboxamide,CC1=CC2=C(C=C1CC3=CC=C(O3)C(=O)NCC4CCCC(C4)CNC5=NC=CC=N5)C(CCC2(C)C)(C)C
21045833,(S)-N-(1-Hydroxypropan-2-yl)oleamide,CC1=CC2=C(C=C1CC3=CC=C(O3)C(=O)NCC4CCC(CC4)CNC5=NC=CC=N5)C(CCC2(C)C)(C)C
21047785,"N-[2-(3-methyl-2,6-dioxo-3-piperidyl)-1,3-dioxo-isoindolin-4-yl]pentanamide",CC1=CC2=C(C=C1CC3=CC=C(O3)C(=O)NCC4CCC(CC4)CNC5=NC(=NC=C5)Cl)C(CCC2(C)C)(C)C
21047805,IRAK inhibitor 4,CC1=CC2=C(C=C1CC3=CC=C(O3)C(=O)NCC4CCC(CC4)CNC5=NC(=CC(=N5)OC)OC)C(CCC2(C)C)(C)C
21040148,N-[7-(carbamothioylamino)-9H-fluoren-2-yl]cyclohexanecarboxamide,CCCCCCC(=O)NC1=CC=CC2=C1C(=O)N(C2=O)C3(CCC(=O)NC3=O)C
24905469,"N-[3-(Trifluoroacetylaminomethyl)cyclohexylmethyl]-5-(3,5,5,8,8-pentamethyl-5,6,7,8-tetrahydronaphthalene-2-ylmethyl)-2-furancarboxamide",CC(C)(C)C1=CC2=C(C(=C1)C(C)(C)C)NC(=C2C[C@@H](C(=O)N[C@@H](CCCN=C(N)N)C(=O)N)N)C(C)(C)C
24906021,"5-[(3,5,5,8,8-pentamethyl-6,7-dihydronaphthalen-2-yl)methyl]-N-[[3-[(pyrimidin-2-ylamino)methyl]cyclohexyl]methyl]furan-2-carboxamide",C1C[C@@H]([C@@H](C1)NC(=O)[C@H](CC2=CC=C(C=C2)O)N)C(=O)N[C@@H](CC3=CC=CC=C3)C(=O)N[C@@H](CC4=CC=CC=C4)C(=O)N
24906117,"5-[(3,5,5,8,8-pentamethyl-6,7-dihydronaphthalen-2-yl)methyl]-N-[[4-[(pyrimidin-2-ylamino)methyl]cyclohexyl]methyl]furan-2-carboxamide",C1C[C@H]([C@H](C1)NC(=O)[C@H](CC2=CC=C(C=C2)O)N)C(=O)N[C@@H](CC3=CC=CC=C3)C(=O)N[C@@H](CC4=CC=CC=C4)C(=O)N
24853522,"N-[[4-[[(2-chloropyrimidin-4-yl)amino]methyl]cyclohexyl]methyl]-5-[(3,5,5,8,8-pentamethyl-6,7-dihydronaphthalen-2-yl)methyl]furan-2-carboxamide",CC1=CC(=CC=C1)C2=C(N=C(S2)C)C(=O)N3[C@@H](C[C@H]4[C@@H]3C4)CNC(=O)C5=C(N=C6N5C=CS6)C
43120018,"N-[[4-[[(4,6-dimethoxypyrimidin-2-yl)amino]methyl]cyclohexyl]methyl]-5-[(3,5,5,8,8-pentamethyl-6,7-dihydronaphthalen-2-yl)methyl]furan-2-carboxamide",CC1=CC(=C(C=C1)S(=O)(=O)NC2CCCNC2)C
44424078,"N-[2-(3-methyl-2,6-dioxo-3-piperidyl)-1,3-dioxo-isoindolin-4-yl]heptanamide",CCCCCC1=CC(=CC(=C1)OCCCCCCCCCCC(=O)NCC2=CC(=C(C=C2)OC)O)O
44424090,"(S)-2-((S)-2-amino-3-(2,5,7-tri-tert-butyl-1H-indol-3-yl)propanamido)-5-guanidinopentanamide",CCCCCCC1=C(C=C(C=C1)OCCCCCCCCCCC(=O)NCCC2=CC(=C(C=C2)O)O)O
44426006,"(1S,2R)-N-((S)-1-((S)-1-amino-1-oxo-3-phenylpropan-2-ylamino)-1-oxo-3-phenylpropan-2-yl)-2-((S)-2-amino-3-(4-hydroxyphenyl)propanamido)cyclopentanecarboxamide",C[C@@H]([C@@H](CC1=CC=C(C=C1)Cl)C2=CC=CC(=C2)C#N)NS(=O)(=O)C3=CC=C(C=C3)C4=CC=CC=C4
21046762,"(1R,2S)-N-((S)-1-((S)-1-amino-1-oxo-3-phenylpropan-2-ylamino)-1-oxo-3-phenylpropan-2-yl)-2-((S)-2-amino-3-(4-hydroxyphenyl)propanamido)cyclopentanecarboxamide",CC1=CC2=C(C=C1CC3=CC=C(O3)C(=O)NCC4CCN(CC4)C(=N)N)C(CCC2(C)C)(C)C
